v -0.228881 0.619637 1.100096
v -0.267090 -0.783421 -0.846970
v -0.121581 0.572343 0.911330
v 0.337711 -0.901256 -0.774204
v -0.241173 -0.241367 -0.622506
v 0.228881 0.619637 1.100096
v -0.286950 -0.790542 -0.903749
v 0.247211 0.653863 1.073794
v 0.222683 0.591108 0.984098
v 0.241016 -0.344757 -0.734586
v 0.267090 -0.783421 -0.846970
v -0.241016 -0.344757 -0.734586
v -0.222683 0.591108 0.984098
v 0.121581 0.572343 0.911330
v 0.223125 -0.338763 -0.480268
v -0.225264 -0.338490 -0.478750
v 0.221363 -0.390259 -0.763348
v 0.305507 -0.896150 -0.908483
v 0.186143 -0.401673 -0.523862
v 0.210953 0.644160 0.960965
v 0.113654 0.601206 0.914621
v -0.249989 -0.817450 -0.925272
v -0.113654 0.601206 0.914621
v 0.249989 -0.817450 -0.925272
v -0.205602 -0.385666 -0.519331
v -0.305507 -0.896150 -0.908483
v 0.087670 0.616419 0.936392
v 0.179738 -0.430676 -0.459805
v -0.179738 -0.430676 -0.459805
v 0.213321 -0.806671 -0.899957
v 0.199797 -0.409956 -0.415748
v -0.199797 -0.409956 -0.415748
v -0.213321 -0.806671 -0.899957
v -0.221359 -0.379594 -0.414940
v 0.223886 -0.366637 -0.434998
v -0.210953 0.644160 0.960965
v 0.204842 -0.917628 -0.859438
v -0.140284 -0.439808 -0.460811
v -0.204842 -0.917628 -0.859438
v -0.247211 0.653863 1.073794
v 0.286950 -0.790542 -0.903749
v -0.094888 -0.440092 -0.476121
v -0.244933 -0.777016 -0.838760
v -0.337711 -0.901256 -0.774204
v 0.187395 -0.441702 -0.799414
v -0.187395 -0.441702 -0.799414
v 0.235734 -0.894097 -0.766705
v -0.235734 -0.894097 -0.766705
v 0.106050 -0.485240 -0.600280
v 0.244933 -0.777016 -0.838760
v 0.207316 -0.784532 -0.875163
v -0.207316 -0.784532 -0.875163
v -0.108968 -0.487776 -0.663390
v -0.154754 -0.469672 -0.763789
v 0.104000 -0.494632 -0.765349
v 0.154754 -0.469672 -0.763789
v -0.104000 -0.494632 -0.765349
v 0.108968 -0.487776 -0.663390
v -0.106050 -0.485240 -0.600280
v -0.160949 -0.406560 -0.942032
v -0.162609 -0.449773 -0.872146
v -0.123880 -0.281146 -1.034755
v 0.148998 -0.263296 -1.030747
v 0.111574 0.012832 -0.989366
v -0.111574 0.012832 -0.989366
v -0.167991 -0.238395 -1.010383
v -0.167581 -0.087829 -0.967031
v 0.204279 -0.261867 -0.926922
v -0.204279 -0.261868 -0.926922
v 0.071325 0.197055 -1.004127
v -0.118113 -0.543818 -0.608040
v -0.109736 -0.552996 -0.649672
v -0.130418 -0.554854 -0.749389
v 0.130418 -0.554854 -0.749389
v -0.127064 -0.546854 -0.790492
v 0.118113 -0.543818 -0.608040
v 0.109736 -0.552996 -0.649672
v 0.127064 -0.546854 -0.790492
v 0.162609 -0.449773 -0.872146
v 0.000000 0.423511 0.418441
v 0.154258 -0.414855 0.390491
v 0.005548 0.497650 -0.945891
v 0.076229 0.306246 -1.035296
v 0.000000 0.312281 -1.010700
v 0.000000 0.209417 -1.014184
v -0.001124 -0.055987 -1.086608
v -0.025650 0.373521 -1.075178
v 0.016877 -0.059088 -1.026435
v 0.000000 0.235631 1.367307
v 0.000000 0.205212 1.348666
v -0.039197 0.185566 1.214467
v 0.095244 0.614830 0.923525
v 0.000235 0.600545 0.891016
v -0.163552 -0.181913 0.553328
v -0.150592 -0.341694 0.523010
v 0.087748 -0.429061 0.496177
v -0.083735 -0.329856 0.614014
v 0.137918 -0.366580 0.527026
v -0.107276 -0.406688 0.556019
v -0.148347 -0.410293 0.393419
v 0.075058 -0.251186 0.629445
v 0.163552 -0.181913 0.553328
v -0.074466 -0.238679 0.630548
v 0.138842 -0.439428 -0.463171
v 0.224795 -0.402588 -0.353819
v -0.224795 -0.402588 -0.353819
v 0.174911 -0.459943 -0.375788
v 0.209723 -0.456417 -0.238614
v -0.204042 -0.462521 -0.232278
v 0.247266 -0.774152 0.321866
v 0.231516 -0.778685 0.405756
v -0.208055 -0.654247 0.374286
v -0.231516 -0.778685 0.405756
v -0.247266 -0.774152 0.321866
v 0.190788 -0.804795 0.310273
v 0.206351 -0.816588 0.333239
v -0.206351 -0.816588 0.333239
v -0.173114 -0.692917 0.347107
v -0.190788 -0.804795 0.310273
v 0.240478 -0.795098 0.340861
v -0.240478 -0.795098 0.340861
v 0.179714 -0.782516 0.380728
v -0.179714 -0.782516 0.380728
v -0.221363 -0.390259 -0.763348
v -0.283762 -0.419826 -0.874289
v 0.283762 -0.419826 -0.874289
v -0.168215 -0.382300 -0.962169
v -0.188871 -0.486004 -0.986886
v -0.228309 -0.312439 -0.925647
v 0.181148 -0.352327 -0.949079
v -0.181148 -0.352327 -0.949079
v 0.261405 -0.685340 -0.901559
v -0.261405 -0.685340 -0.901559
v -0.229608 -0.474956 -0.988003
v 0.229608 -0.474956 -0.988003
v 0.251446 -0.514000 -0.860326
v -0.208376 -0.580925 -0.885823
v 0.208376 -0.580925 -0.885823
v -0.219640 -0.634699 -0.963038
v 0.160668 -0.407401 -0.941102
v 0.188871 -0.486004 -0.986886
v 0.219640 -0.634699 -0.963038
v 0.208055 -0.654247 0.374286
v -0.224405 -0.635039 0.294531
v 0.224405 -0.635039 0.294531
v -0.282175 -0.326191 0.256949
v -0.175253 -0.671908 0.320445
v -0.170955 -0.424350 0.252936
v 0.170955 -0.424350 0.252936
v -0.247821 -0.440056 0.386670
v 0.227029 -0.695319 0.353739
v -0.227029 -0.695319 0.353739
v 0.298452 -0.323598 0.357407
v 0.175253 -0.671908 0.320445
v 0.173114 -0.692917 0.347107
v -0.272250 -0.265731 0.434814
v 0.247821 -0.440056 0.386670
v -0.298452 -0.323598 0.357407
v 0.272250 -0.265731 0.434814
v -0.235277 -0.246211 0.451956
v 0.282175 -0.326191 0.256949
v 0.236917 -0.282876 0.204131
v -0.059780 0.426983 0.640768
v -0.117291 0.241221 0.652708
v -0.099869 0.113043 0.812674
v 0.099869 0.113043 0.812674
v -0.056930 0.137396 0.927315
v 0.143491 0.374588 0.921703
v 0.058776 0.434879 0.651455
v -0.005180 0.489012 0.691558
v -0.095076 0.528525 0.840359
v 0.043396 -0.009925 0.798963
v -0.044738 -0.013215 0.794434
v 0.117291 0.241221 0.652708
v 0.175790 0.010132 0.593611
v -0.175790 0.010132 0.593611
v -0.261417 0.041346 0.552421
v 0.261417 0.041346 0.552421
v 0.112782 0.337287 0.504287
v 0.076755 0.403567 0.393512
v -0.076755 0.403567 0.393512
v -0.137397 0.316961 0.484959
v 0.265909 -0.117356 0.525925
v -0.265909 -0.117356 0.525925
v 0.235277 -0.246211 0.451956
v -0.321054 -0.148956 0.342463
v -0.323134 -0.011433 0.442337
v -0.000284 0.428328 -0.364498
v 0.152556 0.318366 0.020124
v -0.022450 0.413809 0.025397
v -0.213685 0.233909 0.087189
v -0.376923 0.070720 -0.275463
v 0.327227 -0.031843 0.087345
v -0.327227 -0.031843 0.087345
v -0.226760 -0.303436 0.124598
v -0.415056 -0.222974 -0.188335
v 0.226760 -0.303436 0.124598
v -0.110690 -0.395989 0.146166
v 0.155625 0.348973 -0.215880
v -0.155625 0.348973 -0.215880
v -0.297043 0.221807 -0.485432
v 0.376923 0.070720 -0.275463
v -0.435902 -0.067002 -0.272977
v 0.415056 -0.222974 -0.188335
v 0.350758 -0.352634 -0.217969
v -0.350758 -0.352634 -0.217969
v -0.183668 0.382237 -0.424226
v -0.262028 0.357966 -0.515368
v -0.371544 0.048589 -0.460798
v 0.371544 0.048589 -0.460798
v 0.435902 -0.067002 -0.272977
v 0.378350 -0.307176 -0.406112
v -0.378350 -0.307176 -0.406112
v 0.203678 0.302638 0.328027
v -0.203678 0.302638 0.328027
v 0.323134 -0.011433 0.442337
v 0.321054 -0.148956 0.342463
v 0.123505 -0.387293 0.147702
v -0.236917 -0.282876 0.204131
v 0.297043 0.221807 -0.485432
v -0.298110 0.115401 -0.600790
v 0.353822 -0.067981 -0.579944
v -0.353822 -0.067981 -0.579944
v 0.236161 -0.268690 -0.561089
v -0.236161 -0.268690 -0.561089
v 0.185021 0.383119 -0.428351
v 0.262028 0.357966 -0.515368
v 0.241173 -0.241367 -0.622506
v -0.317597 0.145286 -0.763723
v 0.298110 0.115401 -0.600790
v -0.356510 -0.016838 -0.674376
v -0.339784 -0.152247 -0.703423
v 0.240345 -0.292506 -0.691223
v -0.240345 -0.292506 -0.691223
v -0.038842 0.467900 -0.955687
v -0.250747 0.330449 -0.878805
v 0.356510 -0.016838 -0.674376
v -0.161105 0.427201 -0.935924
v 0.317597 0.145286 -0.763723
v 0.339784 -0.152247 -0.703423
v -0.251446 -0.514000 -0.860326
v 0.161105 0.427201 -0.935924
v -0.105966 0.375118 -1.036259
v 0.250747 0.330449 -0.878805
v -0.321624 -0.116887 -0.849526
v 0.321624 -0.116887 -0.849526
v 0.092343 0.377020 -1.037227
v 0.195148 0.140413 -1.001086
v -0.218459 0.066912 -0.981401
v 0.228309 -0.312439 -0.925647
v -0.087532 0.274031 -1.032688
v 0.167581 -0.087829 -0.967031
v -0.198474 -0.193768 -0.934634
v 0.198474 -0.193768 -0.934634
v -0.178184 -0.461598 -0.818938
v 0.178184 -0.461598 -0.818938
v 0.279422 -0.816280 -0.929067
v 0.265921 -0.780659 -0.842239
v -0.213884 -0.783366 -0.869311
v 0.213884 -0.783366 -0.869311
v -0.279422 -0.816280 -0.929067
v -0.265921 -0.780659 -0.842239
v 0.242412 -0.819841 -0.924994
v -0.242412 -0.819841 -0.924994
v -0.217066 -0.802896 -0.945857
v -0.287816 -0.791685 -0.905825
v 0.287816 -0.791685 -0.905825
v 0.217066 -0.802896 -0.945857
v -0.071325 0.197055 -1.004127
v 0.005800 -0.056719 -1.078901
v -0.017793 -0.057814 -1.056341
v 0.035737 0.468164 -0.955919
v -0.016416 -0.059133 -1.029524
v 0.017794 -0.057814 -1.056340
v 0.030114 0.395737 -1.061296
v -0.003384 0.336910 -1.027403
v 0.008100 0.431502 -0.955871
v 0.159873 0.453666 1.098538
v 0.162465 0.477704 1.119233
v -0.162465 0.477704 1.119233
v 0.133274 0.470755 1.134079
v -0.130356 0.444569 1.149980
v 0.130356 0.444569 1.149980
v -0.133274 0.470755 1.134079
v -0.127486 0.522176 1.126349
v 0.105905 0.429994 1.157596
v 0.145056 0.435470 1.122702
v -0.145056 0.435470 1.122702
v -0.161695 0.452649 1.099837
v -0.157223 0.466468 1.082131
v -0.105905 0.429994 1.157596
v 0.127486 0.522176 1.126349
v -0.040161 0.446563 1.186664
v 0.139687 0.469636 0.967208
v 0.109543 0.553403 1.010102
v 0.038130 0.450244 1.185380
v 0.090825 0.578533 1.013383
v -0.109543 0.553403 1.010102
v -0.144650 0.375696 1.053806
v -0.038024 0.345680 1.298122
v 0.172634 0.268411 0.997258
v 0.144650 0.375696 1.053806
v 0.032914 0.348248 1.302288
v -0.086932 0.278449 1.224133
v 0.086932 0.278449 1.224133
v -0.070599 0.305005 1.337962
v 0.070599 0.305005 1.337962
v 0.085309 0.222204 1.313543
v 0.030294 0.309860 1.381058
v -0.037721 0.310017 1.377681
v -0.053903 0.277222 1.373357
v 0.053903 0.277222 1.373357
v 0.026834 0.276674 1.390006
v -0.026834 0.276674 1.390006
v 0.033338 0.226447 1.373147
v 0.059192 0.218271 1.354411
v -0.059192 0.218271 1.354411
v -0.076296 0.254429 1.349757
v -0.080354 0.281246 1.331153
v -0.085309 0.222204 1.313543
v 0.084253 0.211494 1.268245
v -0.084253 0.211494 1.268245
v 0.051520 0.184680 1.216304
v -0.061744 0.198825 1.276425
v -0.010432 0.175122 1.318717
v 0.051413 0.197502 1.324248
v -0.026283 0.201015 1.352512
v 0.056940 0.136303 0.924748
v -0.094156 0.194702 1.138025
v 0.114406 0.212437 1.109956
v 0.117869 0.211134 0.939304
v -0.117869 0.211134 0.939304
v -0.172634 0.268411 0.997258
v -0.143491 0.374588 0.921703
v -0.139687 0.469636 0.967208
v -0.082709 0.624253 0.956340
v 0.082787 0.624608 0.956816
v -0.092404 0.586340 1.019435
v -0.113448 0.600588 0.915382
v 0.113448 0.600588 0.915382
v -0.095519 0.613994 0.923686
v -0.116972 0.572599 0.916740
v 0.116972 0.572600 0.916738
v 0.095095 0.528508 0.840367
v -0.168463 0.541962 0.952571
v 0.200649 0.529560 0.904821
v 0.133517 0.535921 0.955529
v 0.220706 0.486518 0.893925
v -0.133517 0.535921 0.955529
v -0.275566 0.579221 0.957692
v 0.168463 0.541962 0.952571
v -0.200649 0.529560 0.904821
v -0.353322 0.579028 0.913464
v 0.353322 0.579028 0.913464
v -0.220706 0.486518 0.893925
v -0.258548 0.432801 0.925147
v 0.258548 0.432801 0.925147
v 0.121517 0.442453 0.897717
v -0.121517 0.442453 0.897717
v 0.360217 0.539460 0.919593
v 0.204759 0.514598 0.983365
v 0.275566 0.579221 0.957692
v -0.204759 0.514598 0.983365
v 0.200926 0.491680 0.928625
v -0.360217 0.539460 0.919593
v -0.200926 0.491680 0.928625

# Polys...
f 399 242 236
C R200 G200 B200
f 234 242 399
C R200 G200 B200
f 223 149 222
C R200 G200 B200
f 222 149 217
C R200 G200 B200
f 127 80 122
C R170 G140 B130
f 312 310 295
C R200 G200 B200
f 117 124 78
C R170 G140 B130
f 398 369 373
C R200 G200 B200
f 270 288 267
C R200 G200 B200
f 423 420 239
C R200 G200 B200
f 417 410 413
C R200 G200 B200
f 344 345 303
C R200 G200 B200
f 341 156 344
C R200 G200 B200
f 344 303 155
C R200 G200 B200
f 341 344 155
C R200 G200 B200
f 309 80 302
C R200 G200 B200
f 216 149 168
C R200 G200 B200
f 241 396 235
C R200 G200 B200
f 207 196 205
C R200 G200 B200
f 164 167 168
C R200 G200 B200
f 141 143 125
C R170 G140 B130
f 143 122 125
C R170 G140 B130
f 141 125 122
C R170 G140 B130
f 21 129 208
C R170 G140 B130
f 129 128 208
C R170 G140 B130
f 121 21 127
C R170 G140 B130
f 125 129 21
C R170 G140 B130
f 93 293 80
C R170 G140 B130
f 425 428 432
C R200 G200 B200
f 425 426 416
C R200 G200 B200
f 416 412 414
C R200 G200 B200
f 415 419 411
C R200 G200 B200
f 399 369 398
C R200 G200 B200
f 396 391 159
C R200 G200 B200
f 393 394 34
C R200 G200 B200
f 389 398 373
C R200 G200 B200
f 376 29 28
C R200 G200 B200
f 373 364 371
C R200 G200 B200
f 370 346 355
C R200 G200 B200
f 344 340 345
C R200 G200 B200
f 156 343 344
C R200 G200 B200
f 344 343 340
C R200 G200 B200
f 343 150 340
C R200 G200 B200
f 203 318 194
C R200 G200 B200
f 204 301 78
C R200 G200 B200
f 318 320 316
C R200 G200 B200
f 320 151 316
C R200 G200 B200
f 316 151 315
C R200 G200 B200
f 295 310 294
C R200 G200 B200
f 294 310 340
C R200 G200 B200
f 273 280 272
C R200 G200 B200
f 176 273 265
C R200 G200 B200
f 286 265 230
C R200 G200 B200
f 251 284 246
C R200 G200 B200
f 253 285 284
C R200 G200 B200
f 251 246 243
C R200 G200 B200
f 241 240 396
C R200 G200 B200
f 169 243 240
C R200 G200 B200
f 237 412 426
C R200 G200 B200
f 234 399 396
C R200 G200 B200
f 219 225 211
C R200 G200 B200
f 213 229 225
C R200 G200 B200
f 210 206 209
C R200 G200 B200
f 38 198 318
C R200 G200 B200
f 10 166 169
C R200 G200 B200
f 142 123 146
C R170 G140 B130
f 146 123 124
C R170 G140 B130
f 142 146 124
C R170 G140 B130
f 142 124 123
C R170 G140 B130
f 145 144 117
C R170 G140 B130
f 145 117 126
C R170 G140 B130
f 144 126 117
C R170 G140 B130
f 145 126 144
C R170 G140 B130
f 21 208 147
C R170 G140 B130
f 126 117 21
C R170 G140 B130
f 123 21 147
C R170 G140 B130
f 126 124 117
C R170 G140 B130
f 117 87 8
C R170 G140 B130
f 78 292 83
C R170 G140 B130
f 26 375 380
C R40 G30 B30
f 105 86 72
C R100 G80 B60
f 72 79 118
C R100 G80 B60
f 105 98 86
C R100 G80 B60
f 56 48 41
C R100 G80 B60
f 56 54 48
C R100 G80 B60
f 82 88 77
C R100 G80 B60
f 47 50 39
C R100 G80 B60
f 107 94 101
C R100 G80 B60
f 59 53 55
C R100 G80 B60
f 67 35 52
C R100 G80 B60
f 359 352 350
C R200 G200 B200
f 403 366 417
C R200 G200 B200
f 393 158 395
C R200 G200 B200
f 319 151 152
C R200 G200 B200
f 185 187 186
C R200 G200 B200
f 199 137 134
C R170 G140 B130
f 134 321 135
C R170 G140 B130
f 80 293 73
C R170 G140 B130
f 80 73 302
C R170 G140 B130
f 205 196 129
C R200 G200 B200
f 205 129 323
C R200 G200 B200
f 403 413 431
C R200 G200 B200
f 431 413 418
C R200 G200 B200
f 403 417 413
C R200 G200 B200
f 423 418 420
C R200 G200 B200
f 420 418 413
C R200 G200 B200
f 239 420 410
C R200 G200 B200
f 420 413 410
C R200 G200 B200
f 239 410 161
C R200 G200 B200
f 410 409 161
C R200 G200 B200
f 409 404 160
C R200 G200 B200
f 410 407 409
C R200 G200 B200
f 157 377 382
C R200 G200 B200
f 23 157 382
C R200 G200 B200
f 353 406 366
C R200 G200 B200
f 364 406 353
C R200 G200 B200
f 359 353 352
C R200 G200 B200
f 358 352 353
C R200 G200 B200
f 358 348 352
C R200 G200 B200
f 153 319 152
C R200 G200 B200
f 337 319 153
C R200 G200 B200
f 135 45 133
C R200 G200 B200
f 45 319 337
C R200 G200 B200
f 135 319 45
C R200 G200 B200
f 197 321 137
C R200 G200 B200
f 199 197 137
C R200 G200 B200
f 327 205 309
C R200 G200 B200
f 327 207 205
C R200 G200 B200
f 333 207 327
C R200 G200 B200
f 327 309 201
C R200 G200 B200
f 332 333 327
C R200 G200 B200
f 327 201 330
C R200 G200 B200
f 309 323 114
C R200 G200 B200
f 205 323 309
C R200 G200 B200
f 309 192 80
C R200 G200 B200
f 197 135 321
C R200 G200 B200
f 319 311 151
C R200 G200 B200
f 216 266 149
C R200 G200 B200
f 168 228 224
C R200 G200 B200
f 218 168 224
C R200 G200 B200
f 186 218 180
C R200 G200 B200
f 186 168 218
C R200 G200 B200
f 186 216 168
C R200 G200 B200
f 186 215 216
C R200 G200 B200
f 187 212 215
C R200 G200 B200
f 215 212 216
C R200 G200 B200
f 196 128 129
C R200 G200 B200
f 196 195 128
C R200 G200 B200
f 191 180 181
C R200 G200 B200
f 191 186 180
C R200 G200 B200
f 185 186 191
C R200 G200 B200
f 187 215 186
C R200 G200 B200
f 164 168 149
C R200 G200 B200
f 168 167 163
C R200 G200 B200
f 168 163 228
C R200 G200 B200
f 125 323 129
C R170 G140 B130
f 125 122 323
C R170 G140 B130
f 137 321 134
C R170 G140 B130
f 45 337 153
C R170 G140 B130
f 208 128 38
C R170 G140 B130
f 128 130 38
C R170 G140 B130
f 130 133 33
C R170 G140 B130
f 130 33 131
C R170 G140 B130
f 133 45 33
C R170 G140 B130
f 128 195 130
C R170 G140 B130
f 21 8 127
C R170 G140 B130
f 125 21 121
C R170 G140 B130
f 122 114 323
C R170 G140 B130
f 125 121 122
C R170 G140 B130
f 127 93 80
C R170 G140 B130
f 122 80 192
C R170 G140 B130
f 127 8 110
C R170 G140 B130
f 365 405 406
C R200 G200 B200
f 310 345 340
C R200 G200 B200
f 426 429 362
C R200 G200 B200
f 354 351 349
C R200 G200 B200
f 362 415 363
C R200 G200 B200
f 396 399 391
C R200 G200 B200
f 391 398 389
C R200 G200 B200
f 389 373 376
C R200 G200 B200
f 381 380 377
C R200 G200 B200
f 373 354 364
C R200 G200 B200
f 370 362 346
C R200 G200 B200
f 103 83 280
C R200 G200 B200
f 37 176 286
C R200 G200 B200
f 282 257 248
C R200 G200 B200
f 248 258 148
C R200 G200 B200
f 229 230 285
C R200 G200 B200
f 221 285 227
C R200 G200 B200
f 229 285 221
C R200 G200 B200
f 184 223 183
C R200 G200 B200
f 175 8 172
C R200 G200 B200
f 175 173 176
C R200 G200 B200
f 172 96 99
C R200 G200 B200
f 169 170 243
C R200 G200 B200
f 164 149 166
C R200 G200 B200
f 198 131 136
C R170 G140 B130
f 131 132 320
C R170 G140 B130
f 131 320 322
C R170 G140 B130
f 172 87 96
C R170 G140 B130
f 99 103 173
C R170 G140 B130
f 78 296 292
C R170 G140 B130
f 78 301 296
C R170 G140 B130
f 206 147 209
C R200 G200 B200
f 206 324 147
C R200 G200 B200
f 183 213 178
C R200 G200 B200
f 425 429 426
C R200 G200 B200
f 383 26 381
C R200 G200 B200
f 425 432 429
C R200 G200 B200
f 236 426 362
C R200 G200 B200
f 432 428 430
C R200 G200 B200
f 432 430 429
C R200 G200 B200
f 362 429 419
C R200 G200 B200
f 429 430 419
C R200 G200 B200
f 362 419 415
C R200 G200 B200
f 428 422 430
C R200 G200 B200
f 426 412 416
C R200 G200 B200
f 425 416 428
C R200 G200 B200
f 416 422 428
C R200 G200 B200
f 416 414 430
C R200 G200 B200
f 416 430 422
C R200 G200 B200
f 414 419 430
C R200 G200 B200
f 412 411 414
C R200 G200 B200
f 414 411 419
C R200 G200 B200
f 412 161 411
C R200 G200 B200
f 411 161 160
C R200 G200 B200
f 160 404 405
C R200 G200 B200
f 411 160 408
C R200 G200 B200
f 406 405 404
C R200 G200 B200
f 369 236 362
C R200 G200 B200
f 369 362 370
C R200 G200 B200
f 399 236 369
C R200 G200 B200
f 391 399 398
C R200 G200 B200
f 396 159 235
C R200 G200 B200
f 393 34 158
C R200 G200 B200
f 393 391 394
C R200 G200 B200
f 391 32 394
C R200 G200 B200
f 391 389 32
C R200 G200 B200
f 376 375 29
C R200 G200 B200
f 376 28 26
C R200 G200 B200
f 384 26 383
C R200 G200 B200
f 384 376 26
C R200 G200 B200
f 157 381 377
C R200 G200 B200
f 383 381 157
C R200 G200 B200
f 380 375 377
C R200 G200 B200
f 375 371 377
C R200 G200 B200
f 376 373 375
C R200 G200 B200
f 373 371 375
C R200 G200 B200
f 369 370 373
C R200 G200 B200
f 373 370 355
C R200 G200 B200
f 373 355 354
C R200 G200 B200
f 360 363 365
C R200 G200 B200
f 360 365 406
C R200 G200 B200
f 364 360 406
C R200 G200 B200
f 362 363 360
C R200 G200 B200
f 346 362 360
C R200 G200 B200
f 354 360 364
C R200 G200 B200
f 354 349 360
C R200 G200 B200
f 346 360 349
C R200 G200 B200
f 346 349 347
C R200 G200 B200
f 354 355 351
C R200 G200 B200
f 153 152 151
C R200 G200 B200
f 138 153 151
C R200 G200 B200
f 320 132 33
C R200 G200 B200
f 33 138 151
C R200 G200 B200
f 320 33 151
C R200 G200 B200
f 318 136 322
C R200 G200 B200
f 198 136 318
C R200 G200 B200
f 328 204 206
C R200 G200 B200
f 328 206 210
C R200 G200 B200
f 336 328 210
C R200 G200 B200
f 328 200 204
C R200 G200 B200
f 325 200 335
C R200 G200 B200
f 325 210 200
C R200 G200 B200
f 325 336 210
C R200 G200 B200
f 331 328 336
C R200 G200 B200
f 331 336 325
C R200 G200 B200
f 328 326 200
C R200 G200 B200
f 335 200 326
C R200 G200 B200
f 204 113 324
C R200 G200 B200
f 206 204 324
C R200 G200 B200
f 204 78 85
C R200 G200 B200
f 314 312 307
C R200 G200 B200
f 204 314 308
C R200 G200 B200
f 204 194 314
C R200 G200 B200
f 318 322 320
C R200 G200 B200
f 151 311 315
C R200 G200 B200
f 318 316 314
C R200 G200 B200
f 314 316 312
C R200 G200 B200
f 311 310 315
C R200 G200 B200
f 311 345 310
C R200 G200 B200
f 194 318 314
C R200 G200 B200
f 316 315 312
C R200 G200 B200
f 312 315 310
C R200 G200 B200
f 308 314 305
C R200 G200 B200
f 314 307 305
C R200 G200 B200
f 204 308 301
C R200 G200 B200
f 305 307 298
C R200 G200 B200
f 298 307 295
C R200 G200 B200
f 307 312 295
C R200 G200 B200
f 294 340 150
C R200 G200 B200
f 294 150 256
C R200 G200 B200
f 301 308 296
C R200 G200 B200
f 296 308 290
C R200 G200 B200
f 308 305 290
C R200 G200 B200
f 290 305 298
C R200 G200 B200
f 83 292 280
C R200 G200 B200
f 173 103 280
C R200 G200 B200
f 292 296 290
C R200 G200 B200
f 298 295 288
C R200 G200 B200
f 280 292 290
C R200 G200 B200
f 280 290 278
C R200 G200 B200
f 290 298 278
C R200 G200 B200
f 278 298 288
C R200 G200 B200
f 176 173 273
C R200 G200 B200
f 173 280 273
C R200 G200 B200
f 280 279 272
C R200 G200 B200
f 279 278 270
C R200 G200 B200
f 278 288 270
C R200 G200 B200
f 288 294 267
C R200 G200 B200
f 267 294 256
C R200 G200 B200
f 176 265 286
C R200 G200 B200
f 273 272 265
C R200 G200 B200
f 272 279 261
C R200 G200 B200
f 279 270 261
C R200 G200 B200
f 270 267 257
C R200 G200 B200
f 257 267 256
C R200 G200 B200
f 257 258 248
C R200 G200 B200
f 261 282 284
C R200 G200 B200
f 261 257 282
C R200 G200 B200
f 285 261 284
C R200 G200 B200
f 230 261 285
C R200 G200 B200
f 265 261 230
C R200 G200 B200
f 149 266 286
C R200 G200 B200
f 217 149 286
C R200 G200 B200
f 217 286 230
C R200 G200 B200
f 227 285 253
C R200 G200 B200
f 280 278 279
C R200 G200 B200
f 288 295 294
C R200 G200 B200
f 265 272 261
C R200 G200 B200
f 261 270 257
C R200 G200 B200
f 257 256 258
